data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-09-30,2025-09-30,Dia da Secretária,Data Comemorativa,Todos,Baixo,Tuesday,59,Sim
2025-09-30,2025-09-30,Dia da Bíblia Católica,Data Comemorativa,Todos,Baixo,Tuesday,59,Sim
2025-09-30,2025-09-30,Dia Nacional do Jornaleiro,Data Comemorativa,Todos,Baixo,Tuesday,59,Sim
2025-09-30,2025-09-30,Dia Mundial do Tradutor,Data Comemorativa,Todos,Baixo,Tuesday,59,Sim
2025-09-30,2025-09-30,Dia Internacional da Tradução,Data Comemorativa,Todos,Baixo,Tuesday,59,Sim
2025-09-30,2025-09-30,Dia Internacional do Podcast,Data Comemorativa,Todos,Baixo,Tuesday,59,Sim
2025-10-01,2025-10-01,Dia Internacional da Música,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia do Vendedor,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia do Vereador,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia de Santa Teresinha,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia Internacional das Pessoas Idosas,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia Nacional do Idoso,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia do Representante Comercial,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia Mundial do Vegetarianismo,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia Mundial da Urticária,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia de Yom Kipur,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Dia Internacional do Café,Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-01,2025-10-01,Início do Outubro Rosa | Câncer de Mama (de 1 a 31),Data Comemorativa,Todos,Baixo,Wednesday,60,Não
2025-10-02,2025-10-02,Dia Internacional da Não-Violência,Data Comemorativa,Todos,Baixo,Thursday,61,Sim
2025-10-02,2025-10-02,Dia do Anjo da Guarda,Data Comemorativa,Todos,Baixo,Thursday,61,Sim
2025-10-02,2025-10-02,Aniversário de Porto Velho,Data Comemorativa,Todos,Baixo,Thursday,61,Sim
2025-10-02,2025-10-02,Dia do Quadro Complementar de Oficiais,Data Comemorativa,Todos,Baixo,Thursday,61,Sim
2025-10-03,2025-10-03,Dia Mundial do Dentista,Data Comemorativa,Todos,Baixo,Friday,62,Não
2025-10-03,2025-10-03,Dia das Abelhas,Data Comemorativa,Todos,Baixo,Friday,62,Não
2025-10-03,2025-10-03,Dia Mundial do Sorriso,Data Comemorativa,Todos,Baixo,Friday,62,Não
2025-10-03,2025-10-03,Dia do Profissional de Organização,Data Comemorativa,Todos,Baixo,Friday,62,Não
2025-10-03,2025-10-03,Dia do Engenheiro de Energia,Data Comemorativa,Todos,Baixo,Friday,62,Não
2025-10-03,2025-10-03,Dia do Petróleo Brasileiro,Data Comemorativa,Todos,Baixo,Friday,62,Não
2025-10-04,2025-10-04,Dia dos Animais,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia de São Francisco de Assis,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia da Natureza,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia do Cachorro,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia do Agente Comunitário de Saúde,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia do Barman,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia do Médico do Trabalho,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Semana Mundial do Espaço (dias 4 a 10),Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-04,2025-10-04,Dia Nacional dos Agentes de Combate às Endemias,Data Comemorativa,Todos,Baixo,Saturday,63,Não
2025-10-05,2025-10-05,Dia de São Benedito,Data Comemorativa,Todos,Baixo,Sunday,64,Não
2025-10-05,2025-10-05,Dia Nacional da Micro e Pequena Empresa,Data Comemorativa,Todos,Baixo,Sunday,64,Não
2025-10-05,2025-10-05,Dia Mundial dos Professores,Data Comemorativa,Todos,Baixo,Sunday,64,Não
2025-10-05,2025-10-05,Dia da Promulgação da Constituição de 1988,Data Comemorativa,Todos,Baixo,Sunday,64,Não
2025-10-05,2025-10-05,Dia da Ave,Data Comemorativa,Todos,Baixo,Sunday,64,Não
2025-10-06,2025-10-06,Dia de São Bruno,Data Comemorativa,Todos,Baixo,Monday,65,Não
2025-10-06,2025-10-06,Dia Mundial do Habitat,Data Comemorativa,Todos,Baixo,Monday,65,Não
2025-10-06,2025-10-06,Dia do Tecnólogo,Data Comemorativa,Todos,Baixo,Monday,65,Não
2025-10-06,2025-10-06,Dia Mundial da Paralisia Cerebral,Data Comemorativa,Todos,Baixo,Monday,65,Não
2025-10-07,2025-10-07,Dia do Compositor Brasileiro,Data Comemorativa,Todos,Baixo,Tuesday,66,Sim
2025-10-07,2025-10-07,Dia do Trabalho Decente,Data Comemorativa,Todos,Baixo,Tuesday,66,Sim
2025-10-07,2025-10-07,Dia de Nossa Senhora do Rosário,Data Comemorativa,Todos,Baixo,Tuesday,66,Sim
2025-10-07,2025-10-07,Dia Mundial do Algodão,Data Comemorativa,Todos,Baixo,Tuesday,66,Sim
2025-10-08,2025-10-08,Dia de Levar Seu Ursinho de Pelúcia para o Trabalho ou para a Escola,Data Comemorativa,Todos,Baixo,Wednesday,67,Não
2025-10-08,2025-10-08,Dia do Nordestino,Data Comemorativa,Todos,Baixo,Wednesday,67,Não
2025-10-08,2025-10-08,Dia Nacional de Doação de Cordão Umbilical,Data Comemorativa,Todos,Baixo,Wednesday,67,Não
2025-10-09,2025-10-09,Dia dos Eventos Curiosos,Data Comemorativa,Todos,Baixo,Thursday,68,Sim
2025-10-09,2025-10-09,Dia do Atletismo,Data Comemorativa,Todos,Baixo,Thursday,68,Sim
2025-10-09,2025-10-09,Dia Mundial dos Correios,Data Comemorativa,Todos,Baixo,Thursday,68,Sim
2025-10-09,2025-10-09,Dia Mundial da Visão,Data Comemorativa,Todos,Baixo,Thursday,68,Sim
2025-10-09,2025-10-09,Dia do Açougueiro,Data Comemorativa,Todos,Baixo,Thursday,68,Sim
2025-10-10,2025-10-10,Dia de São Daniel Comboni,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-10,2025-10-10,Dia Mundial da Saúde Mental,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-10,2025-10-10,Dia dos Veteranos da Marinha,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-10,2025-10-10,Dia Nacional de Luta Contra a Violência à Mulher,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-10,2025-10-10,Dia Nacional de Segurança e de Saúde nas Escolas,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-10,2025-10-10,Dia Mundial Contra a Pena de Morte,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-10,2025-10-10,Dia Mundial do Ovo,Data Comemorativa,Todos,Baixo,Friday,69,Não
2025-10-11,2025-10-11,Dia Nacional de Prevenção da Obesidade,Data Comemorativa,Todos,Baixo,Saturday,70,Não
2025-10-11,2025-10-11,Dia Internacional das Meninas,Data Comemorativa,Todos,Baixo,Saturday,70,Não
2025-10-11,2025-10-11,Aniversário da Criação do Mato Grosso do Sul,Data Comemorativa,Todos,Baixo,Saturday,70,Não
2025-10-11,2025-10-11,Dia do Deficiente Físico,Data Comemorativa,Todos,Baixo,Saturday,70,Não
2025-10-11,2025-10-11,Dia Mundial de Cuidados Paliativos,Data Comemorativa,Todos,Baixo,Saturday,70,Não
2025-10-11,2025-10-11,2.º Dia Mundial das Aves Migratórias,Data Comemorativa,Todos,Baixo,Saturday,70,Não
2025-10-12,2025-10-12,Dia das Crianças,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Nossa Senhora Aparecida,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia do Engenheiro Agrônomo,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia do Corretor de Seguros,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia Nacional da Leitura,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Descobrimento da América,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia do Rio Tietê,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia do Cirurgião Pediátrico,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia Mundial da Artrite Reumatoide,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-12,2025-10-12,Dia Nacional do Lobo-Guará,Data Comemorativa,Todos,Baixo,Sunday,71,Não
2025-10-13,2025-10-13,Dia Nacional do Fisioterapeuta e do Terapeuta Ocupacional,Data Comemorativa,Todos,Baixo,Monday,72,Não
2025-10-13,2025-10-13,Dia Internacional para a Redução de Desastres,Data Comemorativa,Todos,Baixo,Monday,72,Não
2025-10-13,2025-10-13,Dia Mundial da Trombose,Data Comemorativa,Todos,Baixo,Monday,72,Não
2025-10-14,2025-10-14,Dia do Meteorologista,Data Comemorativa,Todos,Baixo,Tuesday,73,Sim
2025-10-14,2025-10-14,Dia Mundial da Normalização,Data Comemorativa,Todos,Baixo,Tuesday,73,Sim
2025-10-14,2025-10-14,Dia Nacional da Pecuária,Data Comemorativa,Todos,Baixo,Tuesday,73,Sim
2025-10-15,2025-10-15,Dia do Professor,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia Mundial da Lavagem das Mãos,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia Internacional das Mulheres Rurais,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia do Educador Ambiental,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia do Consumo Consciente,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia Internacional da Mulher Rural,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia do Médico Neurologista,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-15,2025-10-15,Dia Mundial da Bengala Branca,Data Comemorativa,Todos,Baixo,Wednesday,74,Não
2025-10-16,2025-10-16,Dia de São Geraldo,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-16,2025-10-16,Dia do Chefe,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-16,2025-10-16,Dia do Anestesiologista,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-16,2025-10-16,Dia Mundial da Alimentação,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-16,2025-10-16,Dia Mundial do Pão,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-16,2025-10-16,Dia do Engenheiro de Alimentos,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-16,2025-10-16,Dia Mundial da Coluna,Data Comemorativa,Todos,Baixo,Thursday,75,Sim
2025-10-17,2025-10-17,Dia de Usar Algo Chamativo,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia da Agricultura,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia do Eletricista,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia da Indústria Aeronáutica Brasileira,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia do Profissional da Propaganda,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia Internacional para a Erradicação da Pobreza,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia da Música Popular Brasileira,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-17,2025-10-17,Dia Nacional da Vacinação,Data Comemorativa,Todos,Baixo,Friday,76,Não
2025-10-18,2025-10-18,Dia do Médico,Data Comemorativa,Todos,Baixo,Saturday,77,Não
2025-10-18,2025-10-18,Dia do Pintor,Data Comemorativa,Todos,Baixo,Saturday,77,Não
2025-10-18,2025-10-18,Dia do Estivador,Data Comemorativa,Todos,Baixo,Saturday,77,Não
2025-10-18,2025-10-18,Dia de São Lucas,Data Comemorativa,Todos,Baixo,Saturday,77,Não
2025-10-18,2025-10-18,Dia Nacional de Combate à Sífilis e à Sífilis Congênita,Data Comemorativa,Todos,Baixo,Saturday,77,Não
2025-10-18,2025-10-18,Dia Mundial da Menopausa,Data Comemorativa,Todos,Baixo,Saturday,77,Não
2025-10-19,2025-10-19,Dia Mundial das Missões,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia do Profissional de Informática,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia do Guarda Noturno,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia Nacional da Inovação,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia do Operador de Caixa,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia do Profissional de Tecnologia da Informação,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia do Piauí,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-19,2025-10-19,Dia Internacional de Combate ao Câncer de Mama,Data Comemorativa,Todos,Baixo,Sunday,78,Não
2025-10-20,2025-10-20,Dia do Maquinista,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia do Poeta,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia do Arquivista,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia Mundial do Controlador de Tráfego Aéreo,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia Mundial da Osteoporose,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia Mundial da Estatística,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia do Securitário,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-20,2025-10-20,Dia Mundial de Combate ao Bullying,Data Comemorativa,Todos,Baixo,Monday,79,Não
2025-10-21,2025-10-21,Dia Nacional da Alimentação na Escola,Data Comemorativa,Todos,Baixo,Tuesday,80,Sim
2025-10-21,2025-10-21,Dia do Ecumenismo,Data Comemorativa,Todos,Baixo,Tuesday,80,Sim
2025-10-21,2025-10-21,Dia do Podcast,Data Comemorativa,Todos,Baixo,Tuesday,80,Sim
2025-10-21,2025-10-21,Dia do Economista Doméstico,Data Comemorativa,Todos,Baixo,Tuesday,80,Sim
2025-10-21,2025-10-21,Dia Internacional da Maçã,Data Comemorativa,Todos,Baixo,Tuesday,80,Sim
2025-10-22,2025-10-22,Dia do Paraquedista,Data Comemorativa,Todos,Baixo,Wednesday,81,Não
2025-10-22,2025-10-22,Dia do Enólogo,Data Comemorativa,Todos,Baixo,Wednesday,81,Não
2025-10-22,2025-10-22,Dia Internacional de Atenção à Gagueira,Data Comemorativa,Todos,Baixo,Wednesday,81,Não
2025-10-22,2025-10-22,Dia de São João Paulo II,Data Comemorativa,Todos,Baixo,Wednesday,81,Não
2025-10-22,2025-10-22,Dia do Protesto Mundial contra o Uso do Eletrochoque,Data Comemorativa,Todos,Baixo,Wednesday,81,Não
2025-10-22,2025-10-22,Dia Internacional do Caps Lock,Data Comemorativa,Todos,Baixo,Wednesday,81,Não
2025-10-23,2025-10-23,Dia da Força Aérea Brasileira,Data Comemorativa,Todos,Baixo,Thursday,82,Sim
2025-10-23,2025-10-23,Dia do Aviador,Data Comemorativa,Todos,Baixo,Thursday,82,Sim
2025-10-23,2025-10-23,Dia do Aposentado do Banco Central,Data Comemorativa,Todos,Baixo,Thursday,82,Sim
2025-10-24,2025-10-24,Aniversário de Manaus,Data Comemorativa,Todos,Baixo,Friday,83,Não
2025-10-24,2025-10-24,Aniversário de Goiânia,Data Comemorativa,Todos,Baixo,Friday,83,Não
2025-10-24,2025-10-24,Dia das Nações Unidas,Data Comemorativa,Todos,Baixo,Friday,83,Não
2025-10-24,2025-10-24,Dia Mundial do Desenvolvimento da Informação,Data Comemorativa,Todos,Baixo,Friday,83,Não
2025-10-24,2025-10-24,Dia Mundial de Combate à Poliomielite,Data Comemorativa,Todos,Baixo,Friday,83,Não
2025-10-25,2025-10-25,Dia do Dentista,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia de São Crispim e São Crispiniano,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia de São Frei Galvão,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia do Sapateiro,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia Nacional da Saúde Bucal,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia do Engenheiro Civil,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia Nacional de Combate ao Preconceito contra as Pessoas com Nanismo,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia da Democracia,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia Mundial do Macarrão,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia Mundial da Ópera,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-25,2025-10-25,Dia de ser Punk por um Dia,Data Comemorativa,Todos,Baixo,Saturday,84,Não
2025-10-26,2025-10-26,Dia do Trabalhador da Construção Civil,Data Comemorativa,Todos,Baixo,Sunday,85,Não
2025-10-26,2025-10-26,Dia do Metroviário,Data Comemorativa,Todos,Baixo,Sunday,85,Não
2025-10-27,2025-10-27,Ponto Facultativo (dia anterior ao Dia do Servidor Público),Data Comemorativa,Todos,Baixo,Monday,86,Não
2025-10-27,2025-10-27,Dia Mundial do Patrimônio Audiovisual,Data Comemorativa,Todos,Baixo,Monday,86,Não
2025-10-27,2025-10-27,Dia Mundial da Terapia Ocupacional,Data Comemorativa,Todos,Baixo,Monday,86,Não
2025-10-27,2025-10-27,Dia Nacional de Mobilização Pró-Saúde da População Negra,Data Comemorativa,Todos,Baixo,Monday,86,Não
2025-10-27,2025-10-27,Dia Nacional de Luta pelos Direitos das Pessoas com Doenças Falciformes,Data Comemorativa,Todos,Baixo,Monday,86,Não
2025-10-27,2025-10-27,Dia do Engenheiro Agrícola,Data Comemorativa,Todos,Baixo,Monday,86,Não
2025-10-28,2025-10-28,Dia do Servidor Público,Data Comemorativa,Todos,Baixo,Tuesday,87,Sim
2025-10-28,2025-10-28,Dia da Engenharia da Aeronáutica,Data Comemorativa,Todos,Baixo,Tuesday,87,Sim
2025-10-28,2025-10-28,Dia Internacional da Animação,Data Comemorativa,Todos,Baixo,Tuesday,87,Sim
2025-10-28,2025-10-28,Dia do Flamenguista,Data Comemorativa,Todos,Baixo,Tuesday,87,Sim
2025-10-28,2025-10-28,Dia de São Judas Tadeu,Data Comemorativa,Todos,Baixo,Tuesday,87,Sim
2025-10-28,2025-10-28,Dia Mundial do Judô,Data Comemorativa,Todos,Baixo,Tuesday,87,Sim
2025-10-29,2025-10-29,Dia Mundial da Psoríase,Data Comemorativa,Todos,Baixo,Wednesday,88,Não
2025-10-29,2025-10-29,Dia Nacional do Livro,Data Comemorativa,Todos,Baixo,Wednesday,88,Não
2025-10-29,2025-10-29,Dia Mundial do AVC,Data Comemorativa,Todos,Baixo,Wednesday,88,Não
2025-10-29,2025-10-29,Dia Nacional da Prevenção da Lavagem de Dinheiro,Data Comemorativa,Todos,Baixo,Wednesday,88,Não
2025-10-30,2025-10-30,Noite da Geladeira Assombrada,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia do Comerciário,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia do Material Bélico,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia do Ginecologista,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia do Fisiculturista,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia do Balconista,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia da Decoração,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia do Designer de Interiores,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia da Merendeira Escolar,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-30,2025-10-30,Dia Nacional de Luta contra o Reumatismo,Data Comemorativa,Todos,Baixo,Thursday,89,Sim
2025-10-31,2025-10-31,Dia das Bruxas - Halloween,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia Nacional da Poesia,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia do Saci,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia Mundial da Poupança,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia da Reforma Protestante,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia da Dona de Casa,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia Nacional da Proclamação do Evangelho,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-10-31,2025-10-31,Dia Mundial das Cidades,Data Comemorativa,Todos,Baixo,Friday,90,Não
2025-11-01,2025-11-01,Dia de Todos os Santos,Data Comemorativa,Todos,Baixo,Saturday,91,Não
2025-11-01,2025-11-01,Dia Mundial do Veganismo,Data Comemorativa,Todos,Baixo,Saturday,91,Não
2025-11-01,2025-11-01,Início do Novembro Azul | Câncer de Próstata (de 1 a 30),Data Comemorativa,Todos,Baixo,Saturday,91,Não
2025-11-01,2025-11-01,Início do Novembro Azul | Diabetes (de 1 a 30),Data Comemorativa,Todos,Baixo,Saturday,91,Não
2025-11-01,2025-11-01,Início do Novembro Roxo | Prematuridade (de 1 a 30),Data Comemorativa,Todos,Baixo,Saturday,91,Não
2025-11-02,2025-11-02,Finados,Data Comemorativa,Todos,Baixo,Sunday,92,Não
2025-11-02,2025-11-02,Dia dos Mortos,Data Comemorativa,Todos,Baixo,Sunday,92,Não
2025-11-02,2025-11-02,Dia Internacional pelo Fim da Impunidade dos Crimes contra Jornalistas,Data Comemorativa,Todos,Baixo,Sunday,92,Não
2025-11-03,2025-11-03,Dia Nacional do Quilo,Data Comemorativa,Todos,Baixo,Monday,93,Não
2025-11-03,2025-11-03,Dia da Instituição do Direito de Voto da Mulher,Data Comemorativa,Todos,Baixo,Monday,93,Não
2025-11-03,2025-11-03,Dia do Cliché,Data Comemorativa,Todos,Baixo,Monday,93,Não
2025-11-04,2025-11-04,Dia do Oficial da Reserva (R/2),Data Comemorativa,Todos,Baixo,Tuesday,94,Sim
2025-11-04,2025-11-04,Dia da Favela,Data Comemorativa,Todos,Baixo,Tuesday,94,Sim
2025-11-04,2025-11-04,Dia do Inventor,Data Comemorativa,Todos,Baixo,Tuesday,94,Sim
2025-11-05,2025-11-05,Dia do Designer Gráfico,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia do Radioamador,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia do Protético,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia Nacional da Língua Portuguesa,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia do Técnico em Eletrônica,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia de Atenção Mundial para Tsunamis,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia da Cultura e da Ciência,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia do Técnico Agrícola,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-05,2025-11-05,Dia de São Zacarias e Santa Isabel,Data Comemorativa,Todos,Baixo,Wednesday,95,Não
2025-11-06,2025-11-06,Dia Internacional para a Prevenção da Exploração do Meio Ambiente em Tempos de Guerra e Conflito Armado,Data Comemorativa,Todos,Baixo,Thursday,96,Sim
2025-11-06,2025-11-06,Dia Nacional do Amigo da Marinha do Brasil,Data Comemorativa,Todos,Baixo,Thursday,96,Sim
2025-11-06,2025-11-06,Dia da Malária nas Américas,Data Comemorativa,Todos,Baixo,Thursday,96,Sim
2025-11-06,2025-11-06,Dia Nacional do Riso,Data Comemorativa,Todos,Baixo,Thursday,96,Sim
2025-11-07,2025-11-07,Dia do Radialista,Data Comemorativa,Todos,Baixo,Friday,97,Não
2025-11-08,2025-11-08,Dia do Radiologista,Data Comemorativa,Todos,Baixo,Saturday,98,Não
2025-11-08,2025-11-08,Dia Mundial do Urbanismo,Data Comemorativa,Todos,Baixo,Saturday,98,Não
2025-11-09,2025-11-09,Dia do Caos Nunca Morre,Data Comemorativa,Todos,Baixo,Sunday,99,Não
2025-11-09,2025-11-09,Dia do Hoteleiro,Data Comemorativa,Todos,Baixo,Sunday,99,Não
2025-11-09,2025-11-09,Dia Nacional dos Clubes Esportivos Sociais,Data Comemorativa,Todos,Baixo,Sunday,99,Não
2025-11-09,2025-11-09,Dia Internacional contra o Fascismo e o Antissemitismo,Data Comemorativa,Todos,Baixo,Sunday,99,Não
2025-11-09,2025-11-09,Dia do Técnico em Eletrotécnica,Data Comemorativa,Todos,Baixo,Sunday,99,Não
2025-11-10,2025-11-10,Dia Mundial da Ciência pela Paz e pelo Desenvolvimento,Data Comemorativa,Todos,Baixo,Monday,100,Não
2025-11-10,2025-11-10,Dia Nacional do Trigo,Data Comemorativa,Todos,Baixo,Monday,100,Não
2025-11-10,2025-11-10,Dia Nacional de Prevenção e Combate à Surdez,Data Comemorativa,Todos,Baixo,Monday,100,Não
2025-11-10,2025-11-10,Dia Mundial do Ceratocone,Data Comemorativa,Todos,Baixo,Monday,100,Não
2025-11-10,2025-11-10,Dia Nacional do Intensivista,Data Comemorativa,Todos,Baixo,Monday,100,Não
2025-11-11,2025-11-11,Fim da Primeira Guerra Mundial (1918),Data Comemorativa,Todos,Baixo,Tuesday,101,Sim
2025-11-12,2025-11-12,Dia dos Supermercados,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-12,2025-11-12,Dia do Diretor Escolar,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-12,2025-11-12,Dia Mundial da Pneumonia,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
